country,city,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
UK,Perth,Rapid,0.0,0.0,0.056,0.0,0.0,0.0,50.0,03/01/2019 00:32:00,1546471920.0,3,2019.0,0,32,03/01/2019 00:32:00,1546471920.0,3,2019.0,0,32,0,Normal
UK,Kinross,Rapid,0.45,0.45,15.01,0.0,0.0,33.356,50.0,03/01/2019 05:07:00,1546488420.0,3,2019.0,5,7,03/01/2019 05:34:00,1546490040.0,3,2019.0,5,34,0,Normal
UK,Perth,Rapid,0.12,0.12,3.14,0.87,2.73,26.167,50.0,03/01/2019 06:07:00,1546492020.0,3,2019.0,6,7,03/01/2019 06:14:00,1546492440.0,3,2019.0,6,14,0,Normal
UK,Dunkeld,Rapid,0.43,0.43,6.65,0.0,0.0,15.465,50.0,03/01/2019 06:25:00,1546493100.0,3,2019.0,6,25,03/01/2019 06:51:00,1546494660.0,3,2019.0,6,51,0,Normal
UK,Perth,Fast,1.47,1.47,17.845,0.0,0.0,12.139,22.0,03/01/2019 06:56:00,1546494960.0,3,2019.0,6,56,03/01/2019 08:24:00,1546500240.0,3,2019.0,8,24,0,Normal
UK,Perth,Fast,11.43,11.43,9.67,1.02,9.86,0.846,22.0,03/01/2019 07:06:00,1546495560.0,3,2019.0,7,6,03/01/2019 18:32:00,1546536720.0,3,2019.0,18,32,0,Normal
UK,Perth,Rapid,0.55,0.55,17.65,0.0,0.0,32.091,50.0,03/01/2019 07:26:00,1546496760.0,3,2019.0,7,26,03/01/2019 07:59:00,1546498740.0,3,2019.0,7,59,0,Normal
UK,Aberfeldy,Fast,5.27,5.27,7.916,0.34,2.69,1.502,22.0,03/01/2019 07:50:00,1546498200.0,3,2019.0,7,50,03/01/2019 13:06:00,1546517160.0,3,2019.0,13,6,0,Normal
UK,Kinross,Rapid,0.38,0.38,10.04,0.0,0.0,26.421,50.0,03/01/2019 08:13:00,1546499580.0,3,2019.0,8,13,03/01/2019 08:36:00,1546500960.0,3,2019.0,8,36,0,Normal
UK,Perth,Rapid,3.8,3.8,8.182,0.22,1.8,2.153,50.0,03/01/2019 08:25:00,1546500300.0,3,2019.0,8,25,03/01/2019 12:13:00,1546513980.0,3,2019.0,12,13,0,Normal
UK,Crieff,Fast,9.03,9.03,16.402,0.85,13.94,1.816,22.0,03/01/2019 08:35:00,1546500900.0,3,2019.0,8,35,03/01/2019 17:37:00,1546533420.0,3,2019.0,17,37,0,Normal
UK,Perth,Fast,4.22,4.22,4.66,1.25,5.83,1.104,22.0,03/01/2019 09:00:00,1546502400.0,3,2019.0,9,0,03/01/2019 13:13:00,1546517580.0,3,2019.0,13,13,0,Normal
UK,Perth,Fast,0.38,0.38,2.486,1.08,2.68,6.542,22.0,03/01/2019 09:01:00,1546502460.0,3,2019.0,9,1,03/01/2019 09:24:00,1546503840.0,3,2019.0,9,24,0,Normal
UK,Kinross,Fast,7.87,7.87,22.08,0.8,17.66,2.806,22.0,03/01/2019 09:19:00,1546503540.0,3,2019.0,9,19,03/01/2019 17:11:00,1546531860.0,3,2019.0,17,11,0,Normal
UK,Perth,Rapid,0.37,0.37,3.989,0.0,0.0,10.781,50.0,03/01/2019 09:40:00,1546504800.0,3,2019.0,9,40,03/01/2019 10:02:00,1546506120.0,3,2019.0,10,2,0,Normal
UK,Blairgowrie,Rapid,0.87,0.87,32.6,0.0,0.0,37.471,50.0,03/01/2019 09:54:00,1546505640.0,3,2019.0,9,54,03/01/2019 10:46:00,1546508760.0,3,2019.0,10,46,0,Normal
UK,Auchterarder,Rapid,0.72,0.72,18.0,0.0,0.0,25.0,50.0,03/01/2019 10:22:00,1546507320.0,3,2019.0,10,22,03/01/2019 11:05:00,1546509900.0,3,2019.0,11,5,0,Normal
UK,Crieff,Rapid,0.5,0.5,8.148,0.0,0.0,16.296,50.0,03/01/2019 10:30:00,1546507800.0,3,2019.0,10,30,03/01/2019 11:00:00,1546509600.0,3,2019.0,11,0,0,Normal
UK,Blairgowrie,Rapid,0.38,0.38,6.46,0.0,0.0,17.0,50.0,03/01/2019 10:48:00,1546508880.0,3,2019.0,10,48,03/01/2019 11:11:00,1546510260.0,3,2019.0,11,11,0,Normal
UK,Crieff,Fast,0.22,0.22,2.294,0.0,0.0,10.427,22.0,03/01/2019 10:49:00,1546508940.0,3,2019.0,10,49,03/01/2019 11:02:00,1546509720.0,3,2019.0,11,2,0,Normal
UK,Perth,Rapid,1.18,1.18,0.216,0.89,0.19,0.183,50.0,03/01/2019 10:56:00,1546509360.0,3,2019.0,10,56,03/01/2019 12:07:00,1546513620.0,3,2019.0,12,7,0,Normal
UK,Pitlochry,Rapid,0.6,0.6,22.63,0.45,10.18,37.717,50.0,03/01/2019 10:59:00,1546509540.0,3,2019.0,10,59,03/01/2019 11:35:00,1546511700.0,3,2019.0,11,35,0,Normal
UK,Perth,Rapid,0.42,0.42,4.6,0.0,0.0,10.952,50.0,03/01/2019 11:02:00,1546509720.0,3,2019.0,11,2,03/01/2019 11:27:00,1546511220.0,3,2019.0,11,27,0,Normal
UK,Crieff,Rapid,0.48,0.48,5.728,0.49,2.81,11.933,50.0,03/01/2019 11:05:00,1546509900.0,3,2019.0,11,5,03/01/2019 11:34:00,1546511640.0,3,2019.0,11,34,0,Normal
UK,Perth,Rapid,0.42,0.42,6.03,0.0,0.0,14.357,50.0,03/01/2019 11:09:00,1546510140.0,3,2019.0,11,9,03/01/2019 11:34:00,1546511640.0,3,2019.0,11,34,0,Normal
UK,Pitlochry,Rapid,0.97,0.97,21.73,0.19,4.13,22.402,50.0,03/01/2019 11:10:00,1546510200.0,3,2019.0,11,10,03/01/2019 12:08:00,1546513680.0,3,2019.0,12,8,0,Normal
UK,Perth,Fast,2.65,2.65,12.53,0.0,0.0,4.728,22.0,03/01/2019 11:52:00,1546512720.0,3,2019.0,11,52,03/01/2019 14:31:00,1546522260.0,3,2019.0,14,31,0,Normal
UK,Kinross,Rapid,0.7,0.7,17.44,0.96,16.74,24.914,50.0,03/01/2019 12:05:00,1546513500.0,3,2019.0,12,5,03/01/2019 12:47:00,1546516020.0,3,2019.0,12,47,0,Normal
UK,Auchterarder,Rapid,0.25,0.25,3.44,1.15,3.96,13.76,50.0,03/01/2019 12:23:00,1546514580.0,3,2019.0,12,23,03/01/2019 12:38:00,1546515480.0,3,2019.0,12,38,0,Normal
UK,Perth,Fast,3.02,3.02,27.07,0.46,12.45,8.964,22.0,03/01/2019 12:29:00,1546514940.0,3,2019.0,12,29,03/01/2019 15:30:00,1546525800.0,3,2019.0,15,30,0,Normal
UK,Kinross,Rapid,0.38,0.38,6.49,0.83,5.39,17.079,50.0,03/01/2019 12:31:00,1546515060.0,3,2019.0,12,31,03/01/2019 12:54:00,1546516440.0,3,2019.0,12,54,0,Normal
UK,Perth,Fast,0.83,0.83,13.493,0.0,0.0,16.257,22.0,03/01/2019 12:33:00,1546515180.0,3,2019.0,12,33,03/01/2019 13:23:00,1546518180.0,3,2019.0,13,23,0,Normal
UK,Perth,Fast,1.3,1.3,14.31,0.0,0.0,11.008,22.0,03/01/2019 12:35:00,1546515300.0,3,2019.0,12,35,03/01/2019 13:53:00,1546519980.0,3,2019.0,13,53,0,Normal
UK,Kinross,Rapid,0.67,0.67,4.22,0.0,0.0,6.299,50.0,03/01/2019 12:37:00,1546515420.0,3,2019.0,12,37,03/01/2019 13:17:00,1546517820.0,3,2019.0,13,17,0,Normal
UK,Blairgowrie,Rapid,0.92,0.92,19.22,0.0,0.0,20.891,50.0,03/01/2019 12:41:00,1546515660.0,3,2019.0,12,41,03/01/2019 13:36:00,1546518960.0,3,2019.0,13,36,0,Normal
UK,Perth,Rapid,0.32,0.32,5.52,0.0,0.0,17.25,50.0,03/01/2019 12:46:00,1546515960.0,3,2019.0,12,46,03/01/2019 13:05:00,1546517100.0,3,2019.0,13,5,0,Normal
UK,Pitlochry,Rapid,0.62,0.62,24.06,0.32,7.7,38.806,50.0,03/01/2019 12:49:00,1546516140.0,3,2019.0,12,49,03/01/2019 13:26:00,1546518360.0,3,2019.0,13,26,0,Normal
UK,Perth,Fast,1.6,1.6,3.84,0.59,2.27,2.4,22.0,03/01/2019 12:55:00,1546516500.0,3,2019.0,12,55,03/01/2019 14:31:00,1546522260.0,3,2019.0,14,31,0,Normal
UK,Perth,Fast,1.43,1.43,2.96,0.29,0.86,2.07,22.0,03/01/2019 13:02:00,1546516920.0,3,2019.0,13,2,03/01/2019 14:28:00,1546522080.0,3,2019.0,14,28,0,Normal
UK,Perth,Fast,4.0,4.0,12.05,0.0,0.0,3.013,22.0,03/01/2019 13:15:00,1546517700.0,3,2019.0,13,15,03/01/2019 17:15:00,1546532100.0,3,2019.0,17,15,0,Normal
UK,Kinross,Rapid,0.43,0.43,2.42,0.52,1.26,5.628,50.0,03/01/2019 13:19:00,1546517940.0,3,2019.0,13,19,03/01/2019 13:45:00,1546519500.0,3,2019.0,13,45,0,Normal
UK,Perth,Rapid,0.35,0.35,14.62,0.0,0.0,41.771,50.0,03/01/2019 13:28:00,1546518480.0,3,2019.0,13,28,03/01/2019 13:49:00,1546519740.0,3,2019.0,13,49,0,Normal
UK,Crieff,Rapid,0.5,0.5,5.64,0.0,0.0,11.28,50.0,03/01/2019 13:32:00,1546518720.0,3,2019.0,13,32,03/01/2019 14:02:00,1546520520.0,3,2019.0,14,2,0,Normal
UK,Perth,Fast,3.05,3.05,1.74,0.0,0.0,0.57,22.0,03/01/2019 13:35:00,1546518900.0,3,2019.0,13,35,03/01/2019 16:38:00,1546529880.0,3,2019.0,16,38,0,Normal
UK,Perth,Fast,0.98,0.98,3.452,1.28,4.42,3.522,22.0,03/01/2019 13:57:00,1546520220.0,3,2019.0,13,57,03/01/2019 14:56:00,1546523760.0,3,2019.0,14,56,0,Normal
UK,Perth,Fast,0.6,0.6,10.421,0.15,1.56,17.368,22.0,03/01/2019 13:58:00,1546520280.0,3,2019.0,13,58,03/01/2019 14:34:00,1546522440.0,3,2019.0,14,34,0,Normal
UK,Kinross,Rapid,0.23,0.23,2.445,0.8,1.96,10.63,50.0,03/01/2019 14:11:00,1546521060.0,3,2019.0,14,11,03/01/2019 14:25:00,1546521900.0,3,2019.0,14,25,0,Normal
UK,Kinross,Rapid,0.42,0.42,10.34,0.35,3.62,24.619,50.0,03/01/2019 14:14:00,1546521240.0,3,2019.0,14,14,03/01/2019 14:39:00,1546522740.0,3,2019.0,14,39,0,Normal
UK,Perth,Rapid,0.25,0.25,5.418,0.73,3.96,21.672,50.0,03/01/2019 14:19:00,1546521540.0,3,2019.0,14,19,03/01/2019 14:34:00,1546522440.0,3,2019.0,14,34,0,Normal
UK,Kinross,Rapid,0.37,0.37,12.86,0.48,6.17,34.757,50.0,03/01/2019 14:21:00,1546521660.0,3,2019.0,14,21,03/01/2019 14:43:00,1546522980.0,3,2019.0,14,43,0,Normal
UK,Kinross,Fast,1.67,1.67,18.42,0.19,3.5,11.03,22.0,03/01/2019 14:28:00,1546522080.0,3,2019.0,14,28,03/01/2019 16:08:00,1546528080.0,3,2019.0,16,8,0,Normal
UK,Perth,Fast,0.5,0.5,5.554,0.0,0.0,11.108,22.0,03/01/2019 14:50:00,1546523400.0,3,2019.0,14,50,03/01/2019 15:20:00,1546525200.0,3,2019.0,15,20,0,Normal
UK,Perth,Fast,0.85,0.85,2.974,0.0,0.0,3.499,22.0,03/01/2019 14:56:00,1546523760.0,3,2019.0,14,56,03/01/2019 15:47:00,1546526820.0,3,2019.0,15,47,0,Normal
UK,Perth,Rapid,0.12,0.12,4.09,0.28,1.15,34.083,50.0,03/01/2019 14:59:00,1546523940.0,3,2019.0,14,59,03/01/2019 15:06:00,1546524360.0,3,2019.0,15,6,0,Normal
UK,Kinross,Fast,0.05,0.05,0.15,1.02,0.15,3.0,22.0,03/01/2019 15:00:00,1546524000.0,3,2019.0,15,0,03/01/2019 15:03:00,1546524180.0,3,2019.0,15,3,0,Normal
UK,Perth,Rapid,0.95,0.95,4.06,1.11,4.51,4.274,50.0,03/01/2019 15:11:00,1546524660.0,3,2019.0,15,11,03/01/2019 16:08:00,1546528080.0,3,2019.0,16,8,0,Normal
UK,Perth,Rapid,0.93,0.93,14.41,0.0,0.0,15.495,50.0,03/01/2019 15:14:00,1546524840.0,3,2019.0,15,14,03/01/2019 16:10:00,1546528200.0,3,2019.0,16,10,0,Normal
UK,Blairgowrie,Rapid,0.3,0.3,4.317,0.0,0.0,14.39,50.0,03/01/2019 15:29:00,1546525740.0,3,2019.0,15,29,03/01/2019 15:47:00,1546526820.0,3,2019.0,15,47,0,Normal
UK,Perth,Fast,0.0,0.0,0.0,0.0,0.0,0.0,22.0,03/01/2019 15:32:00,1546525920.0,3,2019.0,15,32,03/01/2019 15:32:00,1546525920.0,3,2019.0,15,32,0,Normal
UK,Perth,Fast,0.0,0.0,0.0,0.0,0.0,0.0,22.0,03/01/2019 15:33:00,1546525980.0,3,2019.0,15,33,03/01/2019 15:33:00,1546525980.0,3,2019.0,15,33,0,Normal
UK,Perth,Fast,0.0,0.0,0.0,0.0,0.0,0.0,22.0,03/01/2019 15:34:00,1546526040.0,3,2019.0,15,34,03/01/2019 15:34:00,1546526040.0,3,2019.0,15,34,0,Normal
UK,Perth,Fast,0.0,0.0,0.0,0.2,0.0,0.0,22.0,03/01/2019 15:35:00,1546526100.0,3,2019.0,15,35,03/01/2019 15:35:00,1546526100.0,3,2019.0,15,35,0,Normal
UK,Kinross,Rapid,0.33,0.33,6.3,0.0,0.0,19.091,50.0,03/01/2019 15:35:00,1546526100.0,3,2019.0,15,35,03/01/2019 15:55:00,1546527300.0,3,2019.0,15,55,0,Normal
UK,Pitlochry,Rapid,0.4,0.4,10.63,0.77,8.19,26.575,50.0,03/01/2019 15:43:00,1546526580.0,3,2019.0,15,43,03/01/2019 16:07:00,1546528020.0,3,2019.0,16,7,0,Normal
UK,Perth,Rapid,0.48,0.48,7.661,0.64,4.9,15.96,50.0,03/01/2019 15:43:00,1546526580.0,3,2019.0,15,43,03/01/2019 16:12:00,1546528320.0,3,2019.0,16,12,0,Normal
UK,Perth,Rapid,1.0,1.0,18.01,0.56,10.09,18.01,50.0,03/01/2019 15:45:00,1546526700.0,3,2019.0,15,45,03/01/2019 16:45:00,1546530300.0,3,2019.0,16,45,0,Normal
UK,Perth,Rapid,0.42,0.42,7.91,0.0,0.0,18.833,50.0,03/01/2019 15:48:00,1546526880.0,3,2019.0,15,48,03/01/2019 16:13:00,1546528380.0,3,2019.0,16,13,0,Normal
UK,Dunkeld,Rapid,0.3,0.3,10.75,0.29,3.12,35.833,50.0,03/01/2019 15:50:00,1546527000.0,3,2019.0,15,50,03/01/2019 16:08:00,1546528080.0,3,2019.0,16,8,0,Normal
UK,Pitlochry,Rapid,0.0,0.0,0.0,0.69,0.0,0.0,50.0,03/01/2019 16:12:00,1546528320.0,3,2019.0,16,12,03/01/2019 16:12:00,1546528320.0,3,2019.0,16,12,0,Normal
UK,Crieff,Rapid,0.42,0.42,13.95,0.0,0.0,33.214,50.0,03/01/2019 16:12:00,1546528320.0,3,2019.0,16,12,03/01/2019 16:37:00,1546529820.0,3,2019.0,16,37,0,Normal
UK,Pitlochry,Rapid,0.37,0.37,2.3,0.36,0.83,6.216,50.0,03/01/2019 16:15:00,1546528500.0,3,2019.0,16,15,03/01/2019 16:37:00,1546529820.0,3,2019.0,16,37,0,Normal
UK,Kinross,Rapid,0.38,0.38,16.25,1.3,21.12,42.763,50.0,03/01/2019 16:25:00,1546529100.0,3,2019.0,16,25,03/01/2019 16:48:00,1546530480.0,3,2019.0,16,48,0,Normal
UK,Perth,Rapid,0.53,0.53,8.83,0.81,7.15,16.66,50.0,03/01/2019 16:28:00,1546529280.0,3,2019.0,16,28,03/01/2019 17:00:00,1546531200.0,3,2019.0,17,0,0,Normal
UK,Blairgowrie,Rapid,1.0,1.0,16.02,0.0,0.0,16.02,50.0,03/01/2019 16:45:00,1546530300.0,3,2019.0,16,45,03/01/2019 17:45:00,1546533900.0,3,2019.0,17,45,0,Normal
UK,Kinross,Rapid,0.92,0.92,16.39,0.0,0.0,17.815,50.0,03/01/2019 17:25:00,1546532700.0,3,2019.0,17,25,03/01/2019 18:20:00,1546536000.0,3,2019.0,18,20,0,Normal
UK,Kinross,Rapid,0.37,0.37,15.16,0.0,0.0,40.973,50.0,03/01/2019 17:30:00,1546533000.0,3,2019.0,17,30,03/01/2019 17:52:00,1546534320.0,3,2019.0,17,52,0,Normal
UK,Kinross,Rapid,1.0,1.0,31.32,1.21,37.9,31.32,50.0,03/01/2019 17:55:00,1546534500.0,3,2019.0,17,55,03/01/2019 18:55:00,1546538100.0,3,2019.0,18,55,0,Normal
UK,Dunkeld,Rapid,0.13,0.13,5.35,0.0,0.0,41.154,50.0,03/01/2019 18:05:00,1546535100.0,3,2019.0,18,5,03/01/2019 18:13:00,1546535580.0,3,2019.0,18,13,0,Normal
UK,Perth,Fast,1.05,1.05,14.447,0.0,0.0,13.759,22.0,03/01/2019 18:15:00,1546535700.0,3,2019.0,18,15,03/01/2019 19:18:00,1546539480.0,3,2019.0,19,18,0,Normal
UK,Pitlochry,Rapid,1.0,1.0,19.51,0.0,0.0,19.51,50.0,03/01/2019 18:21:00,1546536060.0,3,2019.0,18,21,03/01/2019 19:21:00,1546539660.0,3,2019.0,19,21,0,Normal
UK,Crieff,Rapid,1.18,1.18,30.14,0.0,0.0,25.542,50.0,03/01/2019 18:33:00,1546536780.0,3,2019.0,18,33,03/01/2019 19:44:00,1546541040.0,3,2019.0,19,44,0,Normal
UK,Perth,Rapid,0.08,0.08,3.53,0.94,3.32,44.125,50.0,03/01/2019 18:36:00,1546536960.0,3,2019.0,18,36,03/01/2019 18:41:00,1546537260.0,3,2019.0,18,41,0,Normal
UK,Kinross,Rapid,0.2,0.2,8.34,0.62,5.17,41.7,50.0,03/01/2019 18:46:00,1546537560.0,3,2019.0,18,46,03/01/2019 18:58:00,1546538280.0,3,2019.0,18,58,0,Normal
UK,Kinross,Rapid,0.57,0.57,6.61,0.24,1.59,11.596,50.0,03/01/2019 19:02:00,1546538520.0,3,2019.0,19,2,03/01/2019 19:36:00,1546540560.0,3,2019.0,19,36,0,Normal
UK,Kinross,Rapid,0.23,0.23,6.25,0.79,4.94,27.174,50.0,03/01/2019 19:21:00,1546539660.0,3,2019.0,19,21,03/01/2019 19:35:00,1546540500.0,3,2019.0,19,35,0,Normal
UK,Kinross,Rapid,0.33,0.33,13.3,1.08,14.36,40.303,50.0,03/01/2019 19:53:00,1546541580.0,3,2019.0,19,53,03/01/2019 20:13:00,1546542780.0,3,2019.0,20,13,0,Normal
UK,Perth,Rapid,0.37,0.37,10.01,0.64,6.41,27.054,50.0,03/01/2019 19:53:00,1546541580.0,3,2019.0,19,53,03/01/2019 20:15:00,1546542900.0,3,2019.0,20,15,0,Normal
UK,Auchterarder,Rapid,0.57,0.57,6.77,0.0,0.0,11.877,50.0,03/01/2019 20:26:00,1546543560.0,3,2019.0,20,26,03/01/2019 21:00:00,1546545600.0,3,2019.0,21,0,0,Normal
UK,Perth,Fast,11.38,11.38,29.79,0.0,0.0,2.618,22.0,03/01/2019 20:34:00,1546544040.0,3,2019.0,20,34,04/01/2019 07:57:00,1546585020.0,4,2019.0,7,57,0,Normal
UK,Perth,Rapid,0.68,0.68,11.587,1.2,13.9,17.04,50.0,03/01/2019 21:57:00,1546549020.0,3,2019.0,21,57,03/01/2019 22:38:00,1546551480.0,3,2019.0,22,38,0,Normal
UK,Perth,Fast,2.47,2.47,36.244,0.0,0.0,14.674,22.0,03/01/2019 23:12:00,1546553520.0,3,2019.0,23,12,04/01/2019 01:40:00,1546562400.0,4,2019.0,1,40,0,Normal
UK,Aberfeldy,Fast,5.43,5.43,11.096,0.0,0.0,2.043,22.0,04/01/2019 07:51:00,1546584660.0,4,2019.0,7,51,04/01/2019 13:17:00,1546604220.0,4,2019.0,13,17,0,Normal
UK,Perth,Rapid,3.2,3.2,8.221,0.0,0.0,2.569,50.0,04/01/2019 08:12:00,1546585920.0,4,2019.0,8,12,04/01/2019 11:24:00,1546597440.0,4,2019.0,11,24,0,Normal
UK,Kinross,Rapid,0.47,0.47,12.58,0.0,0.0,26.766,50.0,04/01/2019 08:28:00,1546586880.0,4,2019.0,8,28,04/01/2019 08:56:00,1546588560.0,4,2019.0,8,56,0,Normal
UK,Kinross,Rapid,0.18,0.18,6.45,0.56,3.61,35.833,50.0,04/01/2019 08:44:00,1546587840.0,4,2019.0,8,44,04/01/2019 08:55:00,1546588500.0,4,2019.0,8,55,0,Normal
UK,Perth,Fast,8.38,8.38,18.59,0.1,1.86,2.218,22.0,04/01/2019 08:45:00,1546587900.0,4,2019.0,8,45,04/01/2019 17:08:00,1546618080.0,4,2019.0,17,8,0,Normal
UK,Crieff,Fast,8.25,8.25,15.139,1.11,16.8,1.835,22.0,04/01/2019 08:49:00,1546588140.0,4,2019.0,8,49,04/01/2019 17:04:00,1546617840.0,4,2019.0,17,4,0,Normal
UK,Kinross,Rapid,0.45,0.45,6.59,0.84,5.54,14.644,50.0,04/01/2019 09:03:00,1546588980.0,4,2019.0,9,3,04/01/2019 09:30:00,1546590600.0,4,2019.0,9,30,0,Normal
UK,Perth,Fast,0.63,0.63,4.561,1.21,5.52,7.24,22.0,04/01/2019 09:06:00,1546589160.0,4,2019.0,9,6,04/01/2019 09:44:00,1546591440.0,4,2019.0,9,44,0,Normal
UK,Blairgowrie,Rapid,0.67,0.67,25.24,1.13,28.52,37.672,50.0,04/01/2019 09:30:00,1546590600.0,4,2019.0,9,30,04/01/2019 10:10:00,1546593000.0,4,2019.0,10,10,0,Normal
UK,Kinross,Fast,3.38,3.38,0.0,0.0,0.0,0.0,22.0,04/01/2019 09:44:00,1546591440.0,4,2019.0,9,44,04/01/2019 13:07:00,1546603620.0,4,2019.0,13,7,0,Normal
UK,Perth,Fast,1.32,1.32,12.391,0.35,4.34,9.387,22.0,04/01/2019 09:54:00,1546592040.0,4,2019.0,9,54,04/01/2019 11:13:00,1546596780.0,4,2019.0,11,13,0,Normal
UK,Blairgowrie,Rapid,0.08,0.08,0.557,0.0,0.0,6.963,50.0,04/01/2019 10:06:00,1546592760.0,4,2019.0,10,6,04/01/2019 10:11:00,1546593060.0,4,2019.0,10,11,0,Normal
UK,Blairgowrie,Rapid,0.5,0.5,18.15,0.0,0.0,36.3,50.0,04/01/2019 10:12:00,1546593120.0,4,2019.0,10,12,04/01/2019 10:42:00,1546594920.0,4,2019.0,10,42,0,Normal
UK,Perth,Rapid,0.17,0.17,5.24,0.0,0.0,30.824,50.0,04/01/2019 10:34:00,1546594440.0,4,2019.0,10,34,04/01/2019 10:44:00,1546595040.0,4,2019.0,10,44,0,Normal
UK,Perth,Fast,0.0,0.0,0.003,0.15,0.0,0.0,7.0,04/01/2019 10:39:00,1546594740.0,4,2019.0,10,39,04/01/2019 10:39:00,1546594740.0,4,2019.0,10,39,0,Normal
UK,Kinross,Rapid,0.42,0.42,5.4,0.45,2.43,12.857,50.0,04/01/2019 10:39:00,1546594740.0,4,2019.0,10,39,04/01/2019 11:04:00,1546596240.0,4,2019.0,11,4,0,Normal
UK,Blairgowrie,Rapid,0.3,0.3,4.45,0.47,2.09,14.833,50.0,04/01/2019 10:52:00,1546595520.0,4,2019.0,10,52,04/01/2019 11:10:00,1546596600.0,4,2019.0,11,10,0,Normal
UK,Crieff,Rapid,0.45,0.45,3.77,0.0,0.0,8.378,50.0,04/01/2019 11:01:00,1546596060.0,4,2019.0,11,1,04/01/2019 11:28:00,1546597680.0,4,2019.0,11,28,0,Normal
UK,Perth,Fast,0.25,0.25,0.854,0.28,0.24,3.416,7.0,04/01/2019 11:04:00,1546596240.0,4,2019.0,11,4,04/01/2019 11:19:00,1546597140.0,4,2019.0,11,19,0,Normal
UK,Kinross,Rapid,0.13,0.13,0.73,0.0,0.0,5.615,50.0,04/01/2019 11:06:00,1546596360.0,4,2019.0,11,6,04/01/2019 11:14:00,1546596840.0,4,2019.0,11,14,0,Normal
UK,Dunkeld,Rapid,0.27,0.27,4.63,1.17,5.42,17.148,50.0,04/01/2019 11:08:00,1546596480.0,4,2019.0,11,8,04/01/2019 11:24:00,1546597440.0,4,2019.0,11,24,0,Normal
UK,Auchterarder,Rapid,0.37,0.37,6.34,0.93,5.9,17.135,50.0,04/01/2019 11:14:00,1546596840.0,4,2019.0,11,14,04/01/2019 11:36:00,1546598160.0,4,2019.0,11,36,0,Normal
UK,Perth,Fast,2.17,2.17,9.88,0.0,0.0,4.553,22.0,04/01/2019 11:22:00,1546597320.0,4,2019.0,11,22,04/01/2019 13:32:00,1546605120.0,4,2019.0,13,32,0,Normal
UK,Perth,Fast,0.87,0.87,6.052,0.0,0.0,6.956,22.0,04/01/2019 11:25:00,1546597500.0,4,2019.0,11,25,04/01/2019 12:17:00,1546600620.0,4,2019.0,12,17,0,Normal
UK,Perth,Fast,2.7,2.7,5.821,0.64,3.73,2.156,22.0,04/01/2019 11:30:00,1546597800.0,4,2019.0,11,30,04/01/2019 14:12:00,1546607520.0,4,2019.0,14,12,0,Normal
UK,Kinross,Rapid,0.68,0.68,10.72,0.0,0.0,15.765,50.0,04/01/2019 11:31:00,1546597860.0,4,2019.0,11,31,04/01/2019 12:12:00,1546600320.0,4,2019.0,12,12,0,Normal
UK,Kinross,Rapid,0.9,0.9,22.5,0.0,0.0,25.0,50.0,04/01/2019 11:40:00,1546598400.0,4,2019.0,11,40,04/01/2019 12:34:00,1546601640.0,4,2019.0,12,34,0,Normal
UK,Dunkeld,Rapid,0.32,0.32,3.53,0.0,0.0,11.031,50.0,04/01/2019 11:57:00,1546599420.0,4,2019.0,11,57,04/01/2019 12:16:00,1546600560.0,4,2019.0,12,16,0,Normal
UK,Perth,Rapid,1.12,1.12,3.984,1.16,4.62,3.557,50.0,04/01/2019 11:59:00,1546599540.0,4,2019.0,11,59,04/01/2019 13:06:00,1546603560.0,4,2019.0,13,6,0,Normal
UK,Perth,Fast,1.02,1.02,9.616,0.0,0.0,9.427,22.0,04/01/2019 12:06:00,1546599960.0,4,2019.0,12,6,04/01/2019 13:07:00,1546603620.0,4,2019.0,13,7,0,Normal
UK,Perth,Fast,1.08,1.08,12.092,0.0,0.0,11.196,22.0,04/01/2019 12:25:00,1546601100.0,4,2019.0,12,25,04/01/2019 13:30:00,1546605000.0,4,2019.0,13,30,0,Normal
UK,Perth,Rapid,0.02,0.02,0.105,0.0,0.0,5.25,50.0,04/01/2019 12:39:00,1546601940.0,4,2019.0,12,39,04/01/2019 12:40:00,1546602000.0,4,2019.0,12,40,0,Normal
UK,Perth,Rapid,2.57,2.57,35.721,0.0,0.0,13.899,50.0,04/01/2019 12:51:00,1546602660.0,4,2019.0,12,51,04/01/2019 15:25:00,1546611900.0,4,2019.0,15,25,0,Normal
UK,Perth,Fast,1.5,1.5,7.07,0.92,6.5,4.713,22.0,04/01/2019 12:54:00,1546602840.0,4,2019.0,12,54,04/01/2019 14:24:00,1546608240.0,4,2019.0,14,24,0,Normal
UK,Perth,Rapid,0.58,0.58,1.908,0.0,0.0,3.29,50.0,04/01/2019 13:08:00,1546603680.0,4,2019.0,13,8,04/01/2019 13:43:00,1546605780.0,4,2019.0,13,43,0,Normal
UK,Perth,Fast,0.53,0.53,11.525,1.19,13.71,21.745,22.0,04/01/2019 13:10:00,1546603800.0,4,2019.0,13,10,04/01/2019 13:42:00,1546605720.0,4,2019.0,13,42,0,Normal
